network_id	team_strength
random_515	0.06377743355469592
random_516	0.07030274727381265
random_517	0.03323333913891345
random_518	0.021394981494148365
random_519	0.021438701716177608
random_52	0.03234835880496352
random_520	0.019641839995935134
random_521	0.04786848780197065
random_522	0.049352939381699414
random_523	0.10482623102610134
random_524	0.03811973811825673
random_525	0.12181096275148477
random_526	0.019932412406222736
random_527	0.026653921409366902
random_528	0.03240736362387398
random_529	0.14939150578604476
random_53	0.015500245143147597
random_530	0.015572269868581921
random_531	0.09056914616314221
random_532	0.02750609501575361
random_533	0.013245702775072705
random_534	0.022456393357626215
random_535	0.027186485907294323
random_536	0.14446339575783557
random_537	0.02110752362825975
random_538	0.008684308047119317
random_539	0.010981696200913337
random_54	0.023926439534116443
random_540	0.042273270449735216
random_541	0.11214840574838382
random_542	0.0294954011994627
random_543	0.08821830311004897
random_544	0.009949876543187892
random_545	0.10652291477568365
random_546	0.03605477116844399
random_547	0.028825146246967907
random_548	0.036309210424058026
random_549	0.10232126766687527
random_55	0.042803777796654195
random_550	0.019195556794490212
random_551	0.06012240959343476
random_552	0.012797430612538066
random_553	0.02592058300888734
random_554	0.012203973682538564
random_555	0.026485895102462294
random_556	0.05252007950803878
random_557	0.06522374250113432
random_558	0.01613242296083546
random_559	0.062340484315345404
random_56	0.04216313379295973
random_560	0.021078637304737195
random_561	0.04145448574237012
random_562	0.037206727236817616
random_563	0.03301013979378774
random_564	0.07444543980005346
random_565	0.028368110267269642
random_566	0.10159647478993429
random_567	0.014379742383672945
random_568	0.08171056733137222
random_569	0.02841692741414395
random_57	0.019580905455215982
random_570	0.10050650969137981
random_571	0.02899889883766984
random_572	0.0588566538726913
random_573	0.05290290273908451
random_574	0.02453761220273142
random_575	0.020847496981655177
random_576	0.03197321022141677
random_577	0.10461222699500058
random_578	0.05610422953561121
random_579	0.016634915703865594
random_58	0.0043788382427475975
random_580	0.04617961936647225
random_581	0.04279015156137588
random_582	0.04357849032400998
random_583	0.011712986737707723
random_584	0.08106134202289772
random_585	0.023411004804340517
random_586	0.027257121024335425
random_587	0.018462882087446036
random_588	0.05530561170850193
random_589	0.03748392606620778
random_59	0.06576983544573183
random_590	0.08628020663417102
random_591	0.048596610449955065
random_592	0.013615628016333184
random_593	0.025553071093636574
random_594	0.028472157940286246
random_595	0.020922357701691104
random_596	0.004771701953136716
random_597	0.030019326578536943
random_598	0.028100912810771053
random_599	0.03276587031166349
random_6	0.04931239891847358
random_60	0.05335044268687181
random_600	0.020600321083953897
random_601	0.025077448236406792
random_602	0.03481308047974427
random_603	0.035136974475745826
random_604	0.01865864634382783
random_605	0.02818061456201248
random_606	0.022407974892488226
random_607	0.01867404468708673
random_608	0.11704527944966206
random_609	0.017714318189892532
random_61	0.03109595748517486
random_610	0.025052623920882495
random_611	0.016133532099979975
random_612	0.08683123443833927
random_613	0.07261871882923476
random_614	0.007531570155515097
random_615	0.047948670594047955
random_616	0.041382013408869725
random_617	0.03696591013348986
random_618	0.022617279844438856
random_619	0.05071599328586731
random_62	0.01938494011457506
random_620	0.022888569919789693
random_621	0.02580636765243707
random_622	0.07707321856427796
random_623	0.059760608503723084
random_624	0.011506938589841144
random_625	0.14264665277987634
random_626	0.021835269454973345
random_627	0.019964673379918984
random_628	0.025308227512150252
random_629	0.04661123200346578
random_63	0.017853701732645024
random_630	0.03398788354634458
random_631	0.023657802494909595
random_632	0.020736047962766655
random_633	0.018052080311942817
random_634	0.013687099930131898
random_635	0.028878339689894117
random_636	0.027337300064460848
random_637	0.014102108875376607
random_638	0.2324445305402009
random_639	0.005322165719251646
random_64	0.027965521361680238
random_640	0.038947343662211184
random_641	0.031757314635239155
random_642	0.03386683670666976
random_643	0.013228499739054845
random_644	0.11380369750234931
random_645	0.06389750573251826
random_646	0.04155238548602192
random_647	0.020520800877898638
random_648	0.049357775194774085
random_649	0.02719677076031436
random_65	0.05369441624794781
random_650	0.014555501927144866
random_651	0.01073130842733673
random_652	0.01110729381441676
random_653	0.030243121185928312
random_654	0.03609639930972288
random_655	0.014621365295897353
random_656	0.06928426487921967
random_657	0.03452001840642372
random_658	0.04711682522663348
random_659	0.03151772511136935
random_66	0.0778939779136516
random_660	0.01946088534156466
random_661	0.02219371965178102
random_662	0.01614106241000573
random_663	0.026022852199734547
random_664	0.012830709814333846
random_665	0.031208847920954363
random_666	0.021081848829472435
random_667	0.09039071379955793
random_668	0.01042429508721129
random_669	0.09044592214461802
random_67	0.01543316469071693
random_670	0.050684132079644686
random_671	0.025472302519350037
random_672	0.03330233098127299
random_673	0.03301972194231622
random_674	0.018754112278101795
random_675	0.04582416059338513
random_676	0.02945532045524504
random_677	0.09152128406586826
random_678	0.016787597104147064
random_679	0.023224016177214472
random_68	0.05587617411490912
random_680	0.015633020386905984
random_681	0.015433335769648924
random_682	0.01744460882638662
random_683	0.01815039955313831
random_684	0.02355112944621442
random_685	0.02526178783493655
random_686	0.02686729840830636
random_687	0.026791240588118034
random_688	0.061195949123577564
random_689	0.039597150936548815
random_69	0.02666414473734681
random_690	0.012419107474469587
random_691	0.07560952484656638
random_692	0.015701097162448635
random_693	0.022651778135065782
random_694	0.07053169687732211
random_695	0.06061430046618288
random_696	0.029195387308419266
random_697	0.0945328277193768
random_698	0.019300631710742987
random_699	0.012044598000061888
random_7	0.02374851466365779
random_70	0.03666853374427229
random_700	0.056275663756113654
random_701	0.06566063746517024
random_702	0.014099301466710075
random_703	0.014204228381201353
random_704	0.023206573900235263
random_705	0.032366435541281366
random_706	0.018532049936734463
random_707	0.035290775176612596
random_708	0.013260807432093432
random_709	0.007975204204623573
random_71	0.025667358434035285
random_710	0.057995048924861944
random_711	0.044249590122383366
random_712	0.012989177896676148
random_713	0.0717273903655019
random_714	0.04399089235802475
random_715	0.027435549582641987
random_716	0.032179995486485646
random_717	0.0131465323891695
random_718	0.007466734648454721
random_719	0.04222240496542698
random_72	0.0252506532820013
random_720	0.013301647052169466
random_721	0.05246508104004281
random_722	0.055543605591599154
random_723	0.1176165793636511
random_724	0.036004933456827225
random_725	0.01596603733786108
random_726	0.01831923866068894
random_727	0.032664643747374864
random_728	0.016882767639689183
random_729	0.015435183145766217
random_73	0.014642047351521813
random_730	0.021646526242311594
random_731	0.02297360358207642
random_732	0.05470495494515164
random_733	0.02288062657308801
random_734	0.01893409362000115
random_735	0.03573801810913922
random_736	0.016703959695209228
random_737	0.04801999947351186
random_738	0.04442173951108482
random_739	0.014061489699768214
random_74	0.04741528003216449
random_740	0.027805268664447373
random_741	0.017387127272403633
random_742	0.13079441423436408
random_743	0.09021598007417325
random_744	0.008704962547347848
random_745	0.02478077782906107
random_746	0.021465529069495507
random_747	0.015865554903670222
random_748	0.02651343167686046
random_749	0.012830482513045397
random_75	0.023205829752048907
random_750	0.014469437980449756
random_751	0.038352450606211085
random_752	0.00735130738851395
random_753	0.027863166666432085
random_754	0.011893961992604514
random_755	0.02166143827112881
random_756	0.019867152679394283
random_757	0.03012186122569767
random_758	0.02885603186838613
random_759	0.021553839180476216
random_76	0.09010277583343912
random_760	0.06983942114304033
random_761	0.014378916115541525
random_762	0.037667128918376876
random_763	0.009775696167700168
random_764	0.10714717653098108
random_765	0.022002941402239275
random_766	0.09673116893102132
random_767	0.07559794690395341
random_768	0.022450692781422532
random_769	0.04645377995389341
random_77	0.023144092903926165
random_770	0.02806317860046493
random_771	0.023607614674357697
random_772	0.04083525389815132
random_773	0.06229175940159229
random_774	0.06271260536329931
random_775	0.10071891754571291
random_776	0.03207999968266252
random_777	0.025944303906428618
random_778	0.03321972712297034
random_779	0.020293796836182574
random_78	0.1489789878014781
random_780	0.013745440068104868
random_781	0.057228121169161504
random_782	0.18870296810993337
random_783	0.025711727792923633
random_784	0.17520456856510824
random_785	0.07440563946214908
random_786	0.04208005933120585
random_787	0.0202404980558359
random_788	0.04246123148480863
random_789	0.03039853313578758
random_79	0.053356123058739394
random_790	0.0345941863848562
random_791	0.021560281096750247
random_792	0.03693416578252073
random_793	0.015189649832083933
random_794	0.053803547100193375
random_795	0.014642858890754194
random_796	0.023220245742492897
random_797	0.03607247107064625
random_798	0.03383925441661931
random_799	0.05067586532521748
random_8	0.05393853503362428
random_80	0.01967377487874227
random_800	0.013680297714048209
random_801	0.010507789615432118
random_802	0.22152004625025953
random_803	0.08316008135179197
random_804	0.029253128094949423
random_805	0.04259925291169588
random_806	0.10943385066094838
random_807	0.06604711291146964
random_808	0.02517889657376646
random_809	0.034015282166425624
random_81	0.015111182283349218
random_810	0.023551198799492842
random_811	0.01902543021533165
random_812	0.14863178539821892
random_813	0.01390923197511244
random_814	0.08674492274897234
random_815	0.01911740088239134
random_816	0.03202389795196089
random_817	0.11233604082900181
random_818	0.022226789415264105
random_819	0.009987099639341388
random_82	0.02011875561615522
random_820	0.015168940405591965
random_821	0.019963405526070684
random_822	0.03259623262767675
random_823	0.023532909339111598
random_824	0.023885816459888767
random_825	0.04213888294118841
random_826	0.031130372289051553
random_827	0.03239373911109249
random_828	0.03796378339715198
random_829	0.015715990278226996
random_83	0.046424999108379876
random_830	0.02711664264731016
random_831	0.049404001155452175
random_832	0.03878870863179563
random_833	0.05660951792440469
random_834	0.01706495718690522
random_835	0.03012863897446221
random_836	0.014469371152662586
random_837	0.010683543718419643
random_838	0.05818976374612341
random_839	0.038083808984132765
random_84	0.02240309392898748
random_840	0.042426387139693406
random_841	0.04268983117175057
random_842	0.06901881686301219
random_843	0.010853943406906447
random_844	0.015328029562533964
random_845	0.03506333278363953
random_846	0.0562581866102728
random_847	0.09694946598288467
random_848	0.03129923793825071
random_849	0.0312752410252469
random_85	0.010377213793102795
random_850	0.016861192364423953
random_851	0.04257406994919113
random_852	0.04453428728681476
random_853	0.031536653640355156
random_854	0.03569354148415022
random_855	0.2812877091798693
random_856	0.014534855768505517
random_857	0.025710823974436917
random_858	0.04831131943215937
random_859	0.01585285105154957
random_86	0.02358226983809577
random_860	0.020465890715664743
random_861	0.012892715275060487
random_862	0.062428898018209195
random_863	0.020442724757549144
random_864	0.06975698914475993
random_865	0.04162613286947413
random_866	0.02151113288994844
random_867	0.013223344143750978
random_868	0.018009822968602977
random_869	0.07121737252801473
random_87	0.01724652437357684
random_870	0.06580813813737044
random_871	0.041488542574188686
random_872	0.027377379006015917
random_873	0.026734877616640403
random_874	0.039543625420422945
random_875	0.02156103134592087
random_876	0.08667686099080468
random_877	0.013263112669959009
random_878	0.012444027341266307
random_879	0.08150906560487711
random_88	0.00795123493181054
random_880	0.010526889276718122
random_881	0.06127913329712141
random_882	0.03363843254098438
random_883	0.027802121708519395
random_884	0.007861534080418389
random_885	0.030273103518485597
random_886	0.0230043634117137
random_887	0.032058565556281726
random_888	0.041682859481469645
random_889	0.07269182061129295
random_89	0.1473066574077636
random_890	0.06406749744319629
random_891	0.017465123528866065
random_892	0.023688676657902773
random_893	0.06818496599270493
random_894	0.032613573260040524
random_895	0.016484788801676736
random_896	0.046975274250200365
random_897	0.025977969164865552
random_898	0.19345089676178562
random_899	0.02555061032796172
random_9	0.04123429558418186
random_90	0.023663800175434416
random_900	0.01099867193371926
random_901	0.012477458697123831
random_902	0.06966143579475721
random_903	0.04262304989442062
random_904	0.02364685312828222
random_905	0.040622377405179155
random_906	0.013915662569255895
random_907	0.029462281969140233
random_908	0.013457548952547624
random_909	0.06933927422381023
random_91	0.0184332093425307
random_910	0.04278433184492603
random_911	0.04953227414499047
random_912	0.024988041181389576
random_913	0.030893247501814852
random_914	0.035726656928076764
random_915	0.1420882707504081
random_916	0.01888906168791323
random_917	0.044680914129882905
random_918	0.020884683592258653
random_919	0.03832869016371265
random_92	0.016917491342755817
random_920	0.01923891415617686
random_921	0.034573626397476076
random_922	0.019471796565932335
random_923	0.05399602519998759
random_924	0.05239253503861964
random_925	0.018603611244654785
random_926	0.01031549189020679
random_927	0.02382273662295321
random_928	0.012490479316582313
random_929	0.02056977614905159
random_93	0.025299945638210627
random_930	0.035087988119057965
random_931	0.04429245383067379
random_932	0.10368989363717199
random_933	0.012052178006768114
random_934	0.024866872038146103
random_935	0.01603397844125469
random_936	0.03187955235421776
random_937	0.02765131013401473
random_938	0.008634654768105864
random_939	0.027030790243156036
random_94	0.020967557223412012
random_940	0.07367161577096781
random_941	0.02058147874645236
random_942	0.043084192550585224
random_943	0.02868330127440104
random_944	0.05546815249748094
random_945	0.09463039306073764
random_946	0.01816344468604397
random_947	0.029382939951700493
random_948	0.10470682915792723
random_949	0.03908608515207653
random_95	0.06418909955951639
random_950	0.025249187995070317
random_951	0.026749905535319203
random_952	0.028451918524779837
random_953	0.043094227702439925
random_954	0.10180972454845741
random_955	0.020076994258959018
random_956	0.025904986627024562
random_957	0.03180698963559945
random_958	0.014286010412382864
random_959	0.017870511896825297
random_96	0.034011084539535524
random_960	0.037270788592812076
random_961	0.03459703701117074
random_962	0.04698936757192355
random_963	0.02702051436763126
random_964	0.01648675053708159
random_965	0.06167002218774848
random_966	0.01775550100318188
random_967	0.03162886092208019
random_968	0.023306283625951378
random_969	0.0229103141896336
random_97	0.031614373308809715
random_970	0.026386372421217743
random_971	0.02769402014146986
random_972	0.014256970869014111
random_973	0.041241322116676256
random_974	0.029043165606009867
random_975	0.028959763521792133
random_976	0.07702601301923012
random_977	0.024975681431172847
random_978	0.05232034509532301
random_979	0.04267610530715814
random_98	0.040772158507085786
random_980	0.09287877424014443
random_981	0.018113767474406198
random_982	0.012912214307929682
random_983	0.021125799365183447
random_984	0.06767741753822992
random_985	0.013497526284286025
random_986	0.013601363924109006
random_987	0.04054635597426989
random_988	0.17426623536530408
random_989	0.02102196069907923
random_99	0.058919139309459446
random_990	0.010141373232035933
random_991	0.0937146209897025
random_992	0.028455334630091082
random_993	0.04313005672169024
random_994	0.04792168603645223
random_995	0.02842814440845568
random_996	0.07643186061634286
random_997	0.1044728517304496
random_998	0.013531816260820447
random_999	0.025382439479434877
